,Temperature_low,Temperature_high,Wind,Rain
0,16.646333333333367,24.721333333333288,1018.8789999999973,2.160666666666665
1,19.19266666666674,28.890333333333267,1018.1076666666631,2.4013333333333278
2,16.93533333333336,25.85966666666661,1020.1499999999996,7.143666666666675
3,16.654000000000035,25.374666666666613,1020.9539999999995,7.573666666666676
4,15.106000000000003,22.934333333333296,1021.5299999999986,5.41666666666667
5,15.640666666666679,23.59633333333329,1020.3899999999978,4.193333333333331
